Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3019A,2018.12,7848,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2019.03,7693,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2019.06,7447,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2019.09,7631,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2019.12,7780,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2020.03,7549,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2020.06,7550,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2020.09,7684,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2020.12,7698,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2021.03,7783,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2021.06,7856,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3019A,2021.09,7699,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Waikato District,Actual,,
BDCQ.SEE3020A,2011.06,3756,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2011.09,3674,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2011.12,3823,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2012.03,3901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2012.06,3809,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2012.09,3636,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2012.12,3830,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2013.03,3837,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2013.06,3703,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2013.09,3745,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2013.12,3924,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2014.03,3893,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2014.06,3767,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2014.09,3788,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2014.12,3896,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2015.03,3959,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2015.06,3903,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2015.09,3881,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2015.12,4086,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2016.03,4133,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2016.06,4089,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2016.09,3981,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2016.12,4134,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2017.03,4180,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2017.06,3847,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2017.09,3811,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2017.12,4109,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2018.03,4079,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2018.06,3902,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2018.09,3856,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2018.12,4039,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2019.03,4007,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2019.06,3901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2019.09,3828,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2019.12,4194,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2020.03,4137,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2020.06,3892,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2020.09,3846,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2020.12,3970,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2021.03,3950,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2021.06,3881,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3020A,2021.09,3546,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waitomo District,Actual,,
BDCQ.SEE3021A,2011.06,12275,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2011.09,12309,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2011.12,12675,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2012.03,12606,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2012.06,12442,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2012.09,12201,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2012.12,12603,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2013.03,12589,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2013.06,12473,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2013.09,12515,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2013.12,13006,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2014.03,13106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2014.06,13022,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2014.09,12896,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2014.12,13418,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2015.03,13439,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2015.06,13260,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2015.09,13031,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2015.12,13573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2016.03,13733,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2016.06,13441,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2016.09,13362,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2016.12,13882,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2017.03,13805,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2017.06,13901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2017.09,13860,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2017.12,14323,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2018.03,14496,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2018.06,14367,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2018.09,14189,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2018.12,14705,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2019.03,14749,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2019.06,14551,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2019.09,14474,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2019.12,15282,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2020.03,15258,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2020.06,14973,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2020.09,15146,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2020.12,15418,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2021.03,15931,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2021.06,15158,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3021A,2021.09,15418,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Taupo District,Actual,,
BDCQ.SEE3022A,2011.06,16884,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2011.09,13570,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2011.12,12432,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2012.03,11788,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2012.06,15331,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2012.09,12188,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2012.12,11521,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2013.03,10947,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2013.06,13881,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2013.09,11528,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2013.12,12361,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.03,12096,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.06,15714,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.09,13209,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2014.12,13247,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.03,13148,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.06,17713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.09,14176,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2015.12,14307,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.03,14106,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.06,19237,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.09,14910,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2016.12,14640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.03,13892,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.06,19050,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.09,14572,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2017.12,14733,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.03,14763,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.06,20607,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.09,15599,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2018.12,16568,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.03,16640,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.06,21305,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.09,16150,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2019.12,16388,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.03,16387,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.06,19901,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.09,16418,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2020.12,16771,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.03,17589,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.06,22226,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3022A,2021.09,17245,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Western Bay of Plenty District,Actual,,
BDCQ.SEE3023A,2011.06,45105,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2011.09,44978,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2011.12,45342,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.03,44422,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.06,44852,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.09,44606,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2012.12,45117,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.03,44759,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.06,46076,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.09,46230,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2013.12,47577,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.03,47323,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.06,48109,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.09,48054,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2014.12,49698,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.03,49365,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.06,50434,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.09,50309,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2015.12,52433,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.03,52259,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.06,53579,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.09,53314,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2016.12,54628,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.03,55435,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.06,56965,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.09,56666,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2017.12,58350,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.03,58182,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.06,59051,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.09,57841,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2018.12,60573,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.03,60598,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.06,61422,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.09,61112,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2019.12,63754,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
BDCQ.SEE3023A,2020.03,63358,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tauranga City,Actual,,
